year,round,driverId,stop,lap,time,duration
2013,6,gutierrez,2,63,15:59:23,25.926
2013,6,chilton,3,63,15:59:31,26.198
2013,6,raikkonen,2,70,16:10:41,25.125
2014,6,grosjean,1,1,14:04:54,26.312
2014,6,sutil,1,1,14:04:55,33.207
2014,6,vettel,1,4,14:10:25,1:06.065
2014,6,grosjean,2,23,14:37:00,25.029
2014,6,chilton,1,24,14:38:19,33.074
2014,6,button,1,25,14:38:59,25.992
2014,6,gutierrez,1,25,14:39:10,25.906
2014,6,kobayashi,1,25,14:39:30,25.421
2014,6,jules_bianchi,1,25,14:39:30,32.658
2014,6,rosberg,1,26,14:39:54,24.672
2014,6,hamilton,1,26,14:40:01,27.509
2014,6,ericsson,1,25,14:40:02,28.091
2014,6,raikkonen,1,26,14:40:06,25.282
2014,6,ricciardo,1,26,14:40:07,26.584
2014,6,alonso,1,26,14:40:12,26.499
2014,6,kevin_magnussen,1,26,14:40:29,28.943
2014,6,vergne,1,26,14:40:32,25.444
2014,6,hulkenberg,1,26,14:40:36,25.714
2014,6,bottas,1,26,14:40:41,25.595
2014,6,raikkonen,2,28,14:44:21,25.684
2014,6,chilton,2,27,14:44:22,37.352
2014,6,vergne,2,37,14:57:54,19.385
2014,6,massa,1,45,15:08:42,24.264
2014,6,ericsson,2,51,15:17:37,25.585
2014,6,kobayashi,2,62,15:34:01,25.116
2014,6,chilton,3,66,15:40:58,26.137
2014,6,raikkonen,3,73,15:47:37,31.896
2015,6,hulkenberg,1,1,14:04:47,34.773
2015,6,massa,1,1,14:05:03,42.934
2015,6,sainz,1,12,14:19:42,25.306
2015,6,bottas,1,14,14:22:23,24.641
2015,6,ericsson,1,14,14:22:25,25.618
2015,6,grosjean,1,17,14:26:21,25.077
2015,6,nasr,1,18,14:27:40,25.732
2015,6,kvyat,1,28,14:40:43,25.119
2015,6,max_verstappen,1,29,14:42:14,52.821
2015,6,hulkenberg,2,31,14:46:02,24.758
2015,6,alonso,1,32,14:46:31,30.345
2015,6,stevens,1,33,14:50:20,28.606
2015,6,button,1,35,14:50:28,25.062
2015,6,vettel,1,36,14:51:19,24.851
2015,6,ricciardo,1,36,14:51:34,24.501
2015,6,perez,1,36,14:51:43,24.733
2015,6,rosberg,1,37,14:52:37,24.789
2015,6,merhi,1,35,14:52:53,27.554
2015,6,raikkonen,1,37,14:52:54,24.177
2015,6,hamilton,1,38,14:53:49,24.181
2015,6,ericsson,2,38,14:55:31,25.398
2015,6,massa,2,39,14:58:08,24.970
2015,6,max_verstappen,2,46,15:06:05,25.736
2015,6,bottas,2,56,15:19:50,24.412
2015,6,massa,3,62,15:29:53,24.395
2015,6,perez,2,64,15:29:57,25.119
2015,6,button,2,64,15:30:17,24.661
2015,6,hamilton,2,65,15:30:51,25.495
2015,6,nasr,2,64,15:30:55,26.420
2015,6,ricciardo,2,65,15:31:26,24.244
2016,6,kvyat,1,1,14:03:20,1:32.609
2016,6,kvyat,2,2,14:07:55,19.918
2016,6,kevin_magnussen,1,7,14:15:27,25.583
2016,6,button,1,8,14:17:20,25.766
2016,6,nasr,1,8,14:17:30,28.242
2016,6,kvyat,3,7,14:17:32,27.698
2016,6,ericsson,1,11,14:22:52,27.176
2016,6,haryanto,1,11,14:22:57,29.117
2016,6,max_verstappen,1,12,14:24:33,25.604
2016,6,vettel,1,13,14:25:55,25.114
2016,6,alonso,1,14,14:27:38,25.512
2016,6,hulkenberg,1,15,14:29:11,25.215
2016,6,bottas,1,15,14:29:22,27.364
2016,6,grosjean,1,15,14:29:44,33.490
2016,6,gutierrez,1,16,14:31:01,26.044
2016,6,rosberg,1,20,14:37:17,26.698
2016,6,massa,1,20,14:37:38,24.934
2016,6,sainz,1,21,14:38:53,27.738
2016,6,perez,1,21,14:38:55,25.714
2016,6,kevin_magnussen,2,21,14:40:27,38.811
2016,6,ricciardo,1,23,14:41:40,25.054
2016,6,ericsson,2,29,14:52:28,26.435
2016,6,perez,2,30,14:53:05,25.608
2016,6,button,2,30,14:53:13,25.450
2016,6,kevin_magnussen,3,29,14:53:21,25.879
2016,6,bottas,2,30,14:54:01,25.478
2016,6,grosjean,2,30,14:54:03,25.111
2016,6,hamilton,1,31,14:54:06,26.315
2016,6,rosberg,2,31,14:54:34,27.680
2016,6,vettel,2,31,14:54:36,25.561
2017,6,wehrlein,1,1,14:04:27,25.813
2017,6,button,1,1,14:04:29,24.465
2017,6,perez,1,16,14:23:49,31.313
2017,6,max_verstappen,1,32,14:44:07,25.343
2017,6,bottas,1,33,14:45:24,24.308
2017,6,raikkonen,1,34,14:46:35,24.833
2017,6,ericsson,1,35,14:49:08,24.949
2017,6,kvyat,1,36,14:49:48,24.406
2017,6,ocon,1,36,14:50:06,24.299
2017,6,sainz,1,37,14:50:54,24.427
2017,6,kevin_magnussen,1,37,14:51:04,24.979
2017,6,ricciardo,1,38,14:51:46,24.183
2017,6,massa,1,38,14:52:42,24.353
2017,6,vettel,1,39,14:52:55,24.306
2017,6,ocon,2,39,14:54:19,24.496
2017,6,button,2,39,14:54:53,26.057
2017,6,grosjean,1,40,14:54:55,24.660
2017,6,stroll,1,41,14:56:46,26.690
2017,6,kevin_magnussen,2,42,14:57:54,26.040
2017,6,jolyon_palmer,1,42,14:58:05,25.472
2017,6,vandoorne,1,43,14:58:56,24.768
2017,6,hamilton,1,46,15:02:38,24.155
2017,6,max_verstappen,2,60,15:20:48,25.678
2017,6,ocon,3,60,15:22:40,24.642
2017,6,massa,2,62,15:24:59,25.123
2017,6,perez,2,63,15:26:16,25.026
2017,6,stroll,2,67,15:33:42,25.248
2017,6,perez,3,72,15:40:06,35.485
2018,6,sirotkin,1,7,15:22:13,31.810
2018,6,stroll,1,9,15:25:39,33.887
2018,6,hamilton,1,12,15:28:19,23.739
2018,6,brendon_hartley,1,13,15:30:14,24.326
2018,6,leclerc,1,14,15:31:32,23.870
2018,6,grosjean,1,15,15:33:04,24.741
2018,6,vettel,1,16,15:33:21,23.964
2018,6,sainz,1,16,15:34:04,24.874
2018,6,ricciardo,1,17,15:34:32,24.542
2018,6,raikkonen,1,17,15:34:47,24.263
2018,6,bottas,1,17,15:35:01,24.020
2018,6,ericsson,1,17,15:35:35,24.291
2018,6,kevin_magnussen,1,17,15:35:35,24.237
2018,6,alonso,1,19,15:37:54,24.241
2018,6,sirotkin,2,19,15:38:41,25.170
2018,6,vandoorne,1,20,15:39:35,26.817
2018,6,perez,1,21,15:40:40,29.379
2018,6,ocon,1,23,15:43:06,24.663
2018,6,stroll,2,34,15:59:55,31.104
2018,6,gasly,1,37,16:01:40,24.296
2018,6,max_verstappen,1,47,16:15:05,24.111
2018,6,sirotkin,3,49,16:18:49,25.563
2018,6,hulkenberg,1,50,16:18:53,25.213
2018,6,stroll,3,59,16:33:18,24.852
2018,6,grosjean,2,68,16:43:24,24.568
2018,6,vandoorne,2,72,16:48:42,25.438
2019,6,hulkenberg,1,9,15:24:59,25.532
2019,6,leclerc,1,9,15:25:11,25.964
2019,6,russell,1,10,15:26:35,26.165
2019,6,hamilton,1,11,15:27:03,24.266
2019,6,bottas,1,11,15:27:11,25.030
2019,6,max_verstappen,1,11,15:27:12,24.011
2019,6,vettel,1,11,15:27:12,24.483
2019,6,ricciardo,1,11,15:27:55,24.269
2019,6,kevin_magnussen,1,11,15:27:55,25.419
2019,6,perez,1,11,15:28:09,28.463
2019,6,bottas,2,12,15:29:18,24.776
2019,6,leclerc,2,16,15:36:31,25.705
2019,6,kubica,1,21,15:43:09,23.946
2019,6,gasly,1,27,15:50:18,24.161
2019,6,sainz,1,30,15:54:15,23.795
2019,6,kvyat,1,32,15:56:48,24.023
2019,6,stroll,1,39,16:06:35,24.591
2019,6,albon,1,40,16:07:15,25.062
2019,6,giovinazzi,1,44,16:13:29,35.651
2019,6,raikkonen,1,46,16:15:59,26.299
2019,6,norris,1,47,16:16:57,25.026
2019,6,grosjean,1,50,16:20:12,24.219
2019,6,gasly,2,62,16:35:42,23.858
2020,6,albon,1,17,15:37:35,21.663
2020,6,russell,1,19,15:40:50,22.708
2020,6,raikkonen,1,20,15:42:15,22.314
2020,6,max_verstappen,1,21,15:42:49,21.532
2020,6,gasly,1,21,15:43:20,22.241
2020,6,norris,1,21,15:43:22,22.099
2020,6,kvyat,1,21,15:43:30,23.036
2020,6,giovinazzi,1,21,15:43:48,22.243
2020,6,sainz,1,22,15:44:43,22.078
2020,6,hamilton,1,23,15:45:28,23.377
2020,6,bottas,1,23,15:45:39,22.310
2020,6,stroll,1,27,15:51:47,22.351
2020,6,kevin_magnussen,1,28,15:53:40,24.148
2020,6,latifi,1,28,15:54:06,22.322
2020,6,perez,1,29,15:54:39,22.641
2020,6,leclerc,1,29,15:54:45,22.274
2020,6,vettel,1,29,15:54:53,21.820
2020,6,grosjean,1,32,15:59:39,23.212
2020,6,ocon,1,34,16:02:12,22.366
2020,6,ricciardo,1,35,16:03:27,21.837
2020,6,russell,2,35,16:03:47,21.889
2020,6,albon,2,39,16:09:10,21.804
2020,6,max_verstappen,2,41,16:10:56,21.601
2020,6,sainz,2,41,16:11:55,22.166
2020,6,stroll,2,42,16:13:17,22.388
2020,6,gasly,2,42,16:13:22,22.394
2020,6,norris,2,44,16:16:10,21.761
2020,6,raikkonen,2,44,16:16:43,22.197
2020,6,kvyat,2,45,16:17:43,22.079
2020,6,giovinazzi,2,45,16:18:12,21.794
2021,6,russell,1,1,16:06:06,19.970
2021,6,giovinazzi,1,2,16:07:56,20.402
2021,6,alonso,1,7,16:16:54,20.168
2021,6,norris,1,7,16:16:56,20.533
2021,6,mick_schumacher,1,8,16:19:00,22.440
2021,6,leclerc,1,9,16:20:20,19.836
2021,6,tsunoda,1,9,16:20:28,20.253
2021,6,latifi,1,9,16:20:47,22.149
2021,6,mazepin,1,9,16:20:57,21.759
2021,6,sainz,1,10,16:22:11,20.064
2021,6,hamilton,1,11,16:23:50,22.470
2021,6,gasly,1,11,16:23:55,20.156
2021,6,bottas,1,11,16:24:08,20.356
2021,6,ricciardo,1,11,16:24:12,20.082
2021,6,max_verstappen,1,12,16:25:37,19.769
2021,6,perez,1,13,16:27:25,21.874
2021,6,raikkonen,1,13,16:27:59,20.048
2021,6,vettel,1,18,16:36:33,19.841
2021,6,alonso,2,34,17:09:13,19.983
2021,6,giovinazzi,2,34,17:09:14,20.193
2021,6,russell,2,34,17:09:15,20.029
2021,6,mick_schumacher,2,34,17:09:16,1:09.761
2021,6,mazepin,2,34,17:11:01,21.958
2021,6,mick_schumacher,3,44,17:28:35,21.587
2021,6,mazepin,3,44,17:29:37,24.780
2021,6,hamilton,2,47,17:33:39,15.432
2021,6,perez,2,47,17:33:39,15.277
2021,6,vettel,2,47,17:33:42,14.945
2021,6,gasly,2,47,17:33:45,15.085
2021,6,leclerc,2,47,17:33:48,15.092
2022,6,hamilton,1,1,15:05:05,31.054
2022,6,kevin_magnussen,1,1,15:05:25,29.632
2022,6,sainz,1,10,15:18:23,22.341
2022,6,alonso,1,10,15:18:24,22.375
2022,6,gasly,1,10,15:18:27,22.008
2022,6,zhou,1,10,15:18:29,23.109
2022,6,tsunoda,1,11,15:19:52,23.083
2022,6,ricciardo,1,11,15:19:54,22.124
2022,6,albon,1,11,15:20:05,23.419
2022,6,norris,1,12,15:21:18,21.916
2022,6,mick_schumacher,1,12,15:21:23,23.582
2022,6,latifi,1,12,15:21:38,23.189
2022,6,russell,1,13,15:22:29,22.154
2022,6,max_verstappen,1,13,15:22:30,22.173
2022,6,ocon,1,13,15:22:43,22.137
2022,6,bottas,1,14,15:24:08,22.987
2022,6,stroll,1,14,15:24:34,22.833
2022,6,perez,1,17,15:28:29,22.032
2022,6,leclerc,1,21,15:34:08,21.794
2022,6,vettel,1,21,15:35:06,22.536
2022,6,hamilton,2,22,15:36:50,22.105
2022,6,albon,2,25,15:41:42,22.657
2022,6,latifi,2,26,15:43:09,22.311
2022,6,stroll,2,27,15:44:33,23.394
2022,6,max_verstappen,2,28,15:44:56,21.966
2022,6,gasly,2,29,15:47:23,27.947
2022,6,kevin_magnussen,2,29,15:47:59,23.878
2022,6,mick_schumacher,2,30,15:48:45,23.127
2022,6,sainz,2,31,15:49:46,21.867
2022,6,alonso,2,31,15:50:10,21.914
2011,7,button,1,8,13:15:11,23.650
2011,7,liuzzi,1,9,13:17:25,27.202
2011,7,button,2,13,13:25:10,14.501
2011,7,barrichello,1,15,13:28:31,23.305
2011,7,sutil,1,16,13:30:09,24.052
2011,7,alonso,1,17,13:31:21,23.893
2011,7,rosberg,1,17,13:31:28,23.105
2011,7,maldonado,1,17,13:31:45,23.571
2011,7,buemi,1,17,13:31:50,23.949
2011,7,ambrosio,1,17,13:32:07,24.143
2011,7,michael_schumacher,1,18,13:33:04,24.472
2011,7,alonso,2,19,13:34:54,26.348
2011,7,button,3,19,13:35:02,23.868
2011,7,rosberg,2,19,13:35:10,22.986
2011,7,alguersuari,1,19,13:35:14,26.045
2011,7,barrichello,2,19,13:35:21,25.066
2011,7,kovalainen,1,19,13:35:26,44.037
2011,7,trulli,1,19,13:35:28,51.684
2011,7,maldonado,2,19,13:35:30,24.943
2011,7,vettel,1,20,13:36:13,23.872
2011,7,webber,1,20,13:36:40,29.546
2011,7,buemi,2,20,13:37:27,24.649
2011,7,massa,1,21,13:38:09,24.886
2011,7,michael_schumacher,2,21,13:38:51,24.196
2011,7,ambrosio,2,23,13:43:32,30.497
2011,7,ambrosio,3,33,16:07:00,24.655
2011,7,michael_schumacher,3,34,16:08:48,22.832
2011,7,sutil,2,34,16:08:49,22.923
2011,7,glock,1,34,16:08:50,24.425
2011,7,barrichello,3,34,16:08:51,24.684
2012,7,massa,1,12,14:19:28,21.128
2012,7,resta,1,13,14:20:45,21.489
2012,7,michael_schumacher,1,13,14:20:47,21.807
2012,7,button,1,15,14:23:32,21.748
2012,7,vettel,1,16,14:24:31,21.639
2012,7,vergne,1,16,14:24:55,22.278
2012,7,hamilton,1,17,14:25:51,21.375
2012,7,webber,1,17,14:25:59,21.199
2012,7,ricciardo,1,17,14:26:17,21.689
2012,7,kovalainen,1,17,14:26:32,21.733
2012,7,petrov,1,18,14:27:54,21.888
2012,7,alonso,1,19,14:28:31,21.133
2012,7,rosberg,1,19,14:28:43,21.222
2012,7,grosjean,1,21,14:31:23,21.830
2012,7,hulkenberg,1,21,14:31:32,24.583
2012,7,bruno_senna,1,23,14:34:41,22.781
2012,7,kobayashi,1,24,14:35:30,21.453
2012,7,glock,1,24,14:36:31,25.520
2012,7,pic,1,28,14:41:55,23.291
2012,7,maldonado,1,29,14:42:22,22.704
2012,7,button,2,33,14:47:50,21.845
2012,7,rosberg,2,38,14:53:57,21.179
2012,7,raikkonen,1,40,14:56:32,21.534
2012,7,perez,1,41,14:57:52,21.407
2012,7,hulkenberg,2,42,14:59:35,23.660
2012,7,kovalainen,2,42,15:00:15,21.704
2012,7,michael_schumacher,2,43,15:00:53,22.524
2012,7,vergne,2,43,15:01:05,23.163
2012,7,petrov,2,43,15:01:38,21.403
2012,7,resta,2,44,15:02:08,21.734
2013,7,garde,1,8,14:14:22,22.323
2013,7,sutil,1,9,14:15:30,22.789
2013,7,pic,1,11,14:18:33,22.184
2013,7,ricciardo,1,12,14:19:39,21.223
2013,7,hulkenberg,1,12,14:19:40,21.623
2013,7,maldonado,1,12,14:19:42,24.557
2013,7,webber,1,13,14:20:32,20.716
2013,7,vergne,1,13,14:20:45,21.900
2013,7,perez,1,13,14:21:03,20.427
2013,7,rosberg,1,14,14:21:51,21.125
2013,7,bottas,1,14,14:22:18,22.242
2013,7,vettel,1,16,14:24:20,20.835
2013,7,alonso,1,16,14:24:36,20.512
2013,7,massa,1,17,14:26:26,20.473
2013,7,maldonado,2,17,14:26:50,14.446
2013,7,hamilton,1,19,14:28:27,20.879
2013,7,gutierrez,1,21,14:32:08,22.017
2013,7,raikkonen,1,22,14:33:09,25.182
2013,7,button,1,27,14:40:12,20.212
2013,7,rosberg,2,31,14:44:51,20.832
2013,7,garde,2,32,14:48:17,22.039
2013,7,pic,2,36,14:53:10,22.033
2013,7,sutil,2,37,14:53:24,21.000
2013,7,hulkenberg,2,38,14:55:03,21.014
2013,7,chilton,1,38,14:55:52,21.374
2013,7,ricciardo,2,39,14:56:29,21.315
2013,7,garde,3,38,14:56:58,29.056
2013,7,bottas,2,40,14:57:42,24.418
2013,7,massa,2,41,14:58:51,20.372
2013,7,jules_bianchi,1,41,14:59:38,21.378
2014,7,gutierrez,1,1,14:05:32,24.370
2014,7,gutierrez,2,2,14:07:36,24.768
2014,7,grosjean,1,11,14:23:03,23.943
2014,7,ricciardo,1,13,14:25:36,23.606
2014,7,bottas,1,14,14:26:56,23.448
2014,7,button,1,14,14:27:05,23.493
2014,7,vettel,1,15,14:28:14,23.904
2014,7,massa,1,15,14:28:20,27.949
2014,7,vergne,1,15,14:28:22,24.433
2014,7,kevin_magnussen,1,15,14:28:30,23.479
2014,7,sutil,1,15,14:28:33,23.703
2014,7,alonso,1,16,14:29:44,23.932
2014,7,raikkonen,1,17,14:31:08,23.925
2014,7,rosberg,1,18,14:32:06,23.882
2014,7,hamilton,1,19,14:33:29,24.417
2014,7,kvyat,1,29,14:47:47,25.235
2014,7,gutierrez,3,32,14:52:08,24.403
2014,7,perez,1,34,14:54:04,23.907
2014,7,bottas,2,35,14:55:26,24.491
2014,7,vettel,2,36,14:56:46,23.340
2014,7,ricciardo,2,37,14:58:06,23.274
2014,7,button,2,38,14:59:46,25.050
2014,7,vergne,2,39,15:01:02,23.975
2014,7,raikkonen,2,39,15:01:06,24.221
2014,7,sutil,2,40,15:02:56,24.068
2014,7,hulkenberg,1,41,15:03:27,23.902
2014,7,rosberg,2,44,15:07:09,25.102
2014,7,alonso,2,44,15:07:33,23.790
2014,7,hamilton,2,45,15:08:31,23.554
2014,7,kevin_magnussen,2,45,15:09:13,23.907
2015,7,button,1,1,14:04:39,18.057
2015,7,vettel,1,7,14:12:45,27.241
2015,7,maldonado,1,17,14:25:56,23.660
2015,7,ricciardo,1,23,14:34:08,23.997
2015,7,perez,1,24,14:35:26,23.453
2015,7,raikkonen,1,26,14:37:27,23.630
2015,7,nasr,1,26,14:38:33,24.795
2015,7,grosjean,1,27,14:39:08,24.292
2015,7,kvyat,1,27,14:39:23,23.681
2015,7,sainz,1,27,14:39:37,24.277
2015,7,bottas,1,28,14:40:10,25.541
2015,7,hulkenberg,1,28,14:40:35,23.507
2015,7,ericsson,1,28,14:40:57,24.149
2015,7,hamilton,1,29,14:41:11,23.708
2015,7,rosberg,1,30,14:42:33,23.321
2015,7,alonso,1,31,14:45:06,23.553
2015,7,vettel,2,35,14:50:00,23.945
2015,7,stevens,1,34,14:50:14,30.807
2015,7,merhi,1,35,14:51:40,26.986
2015,7,massa,1,37,14:52:40,23.912
2015,7,max_verstappen,1,39,14:55:43,36.105
2015,7,raikkonen,2,40,14:56:15,24.578
2015,7,button,2,44,15:03:06,25.374
2016,7,nasr,1,9,14:15:49,23.987
2016,7,vettel,1,11,14:17:58,22.597
2016,7,raikkonen,1,11,14:18:14,22.820
2016,7,wehrlein,1,11,14:18:36,24.784
2016,7,sainz,1,13,14:21:10,23.517
2016,7,gutierrez,1,13,14:21:13,23.412
2016,7,ericsson,1,14,14:22:44,22.957
2016,7,haryanto,1,15,14:24:03,29.732
2016,7,alonso,1,17,14:26:24,27.952
2016,7,grosjean,1,17,14:26:26,23.680
2016,7,kvyat,1,17,14:26:28,23.000
2016,7,max_verstappen,1,20,14:29:59,23.586
2016,7,ricciardo,1,21,14:31:21,22.872
2016,7,rosberg,1,21,14:31:29,22.466
2016,7,hulkenberg,1,21,14:31:34,22.876
2016,7,massa,1,22,14:32:47,22.925
2016,7,bottas,1,23,14:33:59,22.184
2016,7,hamilton,1,24,14:35:00,22.243
2016,7,perez,1,30,14:43:33,22.556
2016,7,raikkonen,2,33,14:47:15,23.263
2016,7,nasr,2,35,14:51:16,23.608
2016,7,vettel,2,37,14:51:55,22.361
2016,7,ricciardo,2,38,14:53:47,24.018
2016,7,wehrlein,2,38,14:54:55,24.516
2016,7,grosjean,2,39,14:55:43,23.055
2016,7,ericsson,2,39,14:56:10,23.299
2016,7,kevin_magnussen,1,39,14:56:12,23.162
2016,7,gutierrez,2,41,14:58:41,23.928
2016,7,kvyat,2,44,15:02:16,22.627
2016,7,haryanto,2,44,15:03:24,25.069
2017,7,grosjean,1,1,14:04:59,31.256
2017,7,wehrlein,1,1,14:05:02,51.757
2017,7,vettel,1,5,14:11:32,31.596
2017,7,hulkenberg,1,11,14:19:40,26.764
2017,7,jolyon_palmer,1,11,14:19:55,24.423
2017,7,ericsson,1,11,14:19:57,24.047
2017,7,kvyat,1,15,14:25:55,18.088
2017,7,raikkonen,1,17,14:28:23,23.500
2017,7,ricciardo,1,18,14:29:37,23.309
2017,7,perez,1,19,14:30:56,23.229
2017,7,bottas,1,23,14:35:53,22.946
2017,7,stroll,1,25,14:39:14,22.790
2017,7,hamilton,1,32,14:47:15,23.061
2017,7,ocon,1,32,14:47:42,23.409
2017,7,wehrlein,2,40,14:59:18,24.202
2017,7,raikkonen,2,41,14:59:29,23.760
2017,7,alonso,1,42,15:01:08,23.526
2017,7,vandoorne,1,45,15:05:22,23.267
2017,7,kevin_magnussen,1,46,15:06:28,28.869
2017,7,vettel,2,49,15:09:44,23.345
2017,7,kvyat,2,53,15:15:19,1:46.374
2018,7,vandoorne,1,1,14:14:56,41.008
2018,7,ericsson,1,1,14:15:00,23.529
2018,7,perez,1,9,14:27:34,24.086
2018,7,ocon,1,11,14:29:59,25.353
2018,7,hulkenberg,1,13,14:32:32,24.521
2018,7,sainz,1,14,14:33:51,24.416
2018,7,max_verstappen,1,16,14:36:13,23.137
2018,7,hamilton,1,16,14:36:16,23.335
2018,7,ricciardo,1,17,14:37:31,23.279
2018,7,alonso,1,18,14:39:10,23.099
2018,7,leclerc,1,19,14:40:26,23.666
2018,7,kevin_magnussen,1,22,14:44:21,24.008
2018,7,gasly,1,23,14:45:36,24.107
2018,7,sirotkin,1,26,14:49:55,23.531
2018,7,raikkonen,1,32,14:56:30,23.645
2018,7,bottas,1,36,15:01:20,23.775
2018,7,vettel,1,37,15:02:29,23.529
2018,7,perez,2,44,15:12:48,23.718
2018,7,grosjean,1,48,15:17:41,24.400
2018,7,vandoorne,2,48,15:18:21,23.537
2019,7,albon,1,1,14:14:33,37.950
2019,7,sainz,1,3,14:17:05,24.727
2019,7,raikkonen,1,6,14:21:09,25.342
2019,7,gasly,1,7,14:22:11,23.485
2019,7,ricciardo,1,8,14:23:27,23.927
2019,7,kubica,1,8,14:24:00,25.210
2019,7,russell,1,9,14:25:14,23.686
2019,7,perez,1,11,14:27:40,24.076
2019,7,kvyat,1,12,14:28:56,23.825
2019,7,hulkenberg,1,16,14:33:51,24.030
2019,7,vettel,1,26,14:46:21,23.782
2019,7,hamilton,1,28,14:48:57,23.662
2019,7,bottas,1,30,14:51:51,23.994
2019,7,leclerc,1,33,14:55:25,23.732
2019,7,giovinazzi,1,33,14:56:30,23.884
2019,7,grosjean,1,34,14:57:56,24.071
2019,7,kubica,2,38,15:04:19,23.119
2019,7,kevin_magnussen,1,39,15:04:54,24.381
2019,7,stroll,1,45,15:11:32,23.727
2019,7,max_verstappen,1,48,15:14:55,23.426
2019,7,raikkonen,2,58,15:28:58,24.666
2019,7,bottas,2,67,15:38:52,23.456
2020,7,leclerc,1,10,15:32:40,30.678
2020,7,raikkonen,1,10,15:32:46,22.960
2020,7,grosjean,1,10,15:32:51,23.636
2020,7,kevin_magnussen,1,10,15:32:57,26.156
2020,7,latifi,1,10,15:33:00,23.532
2020,7,hamilton,1,11,15:34:33,23.298
2020,7,bottas,1,11,15:34:37,25.548
2020,7,max_verstappen,1,11,15:34:40,23.314
2020,7,ricciardo,1,11,15:34:49,23.586
2020,7,ocon,1,11,15:34:54,24.305
2020,7,albon,1,11,15:34:55,22.738
2020,7,stroll,1,11,15:34:58,23.689
2020,7,norris,1,11,15:35:05,23.046
2020,7,kvyat,1,11,15:35:10,23.769
2020,7,vettel,1,11,15:35:12,22.982
2020,7,perez,1,18,15:51:01,23.175
2020,7,leclerc,2,24,16:02:10,25.100
2020,7,gasly,1,26,16:05:44,22.681
2020,7,latifi,2,30,16:13:23,23.477
2020,7,kevin_magnussen,2,35,16:22:33,24.339
2021,7,leclerc,1,14,15:26:59,30.798
2021,7,tsunoda,1,15,15:28:52,30.226
2021,7,mick_schumacher,1,15,15:29:09,31.457
2021,7,ricciardo,1,16,15:30:21,29.951
2021,7,bottas,1,17,15:31:34,30.572
2021,7,sainz,1,17,15:32:00,30.534
2021,7,gasly,1,17,15:32:01,30.781
2021,7,russell,1,17,15:32:17,30.092
2021,7,max_verstappen,1,18,15:33:10,29.803
2021,7,alonso,1,18,15:33:49,31.288
2021,7,latifi,1,18,15:34:01,29.775
2021,7,hamilton,1,19,15:34:46,30.263
2021,7,perez,1,24,15:43:14,29.682
2021,7,norris,1,24,15:43:44,30.531
2021,7,ocon,1,28,15:50:47,30.207
2021,7,giovinazzi,1,28,15:50:48,30.586
2021,7,mazepin,1,31,15:56:17,30.983
2021,7,max_verstappen,2,32,15:56:20,30.123
2021,7,raikkonen,1,33,15:59:18,31.327
2021,7,stroll,1,34,16:00:37,30.996
2021,7,vettel,1,37,16:05:29,31.069
2021,7,leclerc,2,38,16:07:29,31.368
2022,7,stroll,1,1,16:07:59,26.731
2022,7,latifi,1,1,16:08:10,36.773
2022,7,gasly,1,2,16:10:02,35.486
2022,7,stroll,2,2,16:10:09,32.750
2022,7,latifi,2,2,16:10:20,36.351
2022,7,mick_schumacher,1,4,16:13:36,27.637
2022,7,vettel,1,6,16:16:58,24.965
2022,7,tsunoda,1,6,16:17:00,25.068
2022,7,hamilton,1,15,16:31:22,24.796
2022,7,perez,1,16,16:32:29,24.409
2022,7,norris,1,17,16:34:17,24.872
2022,7,mick_schumacher,2,17,16:35:15,36.854
2022,7,leclerc,1,18,16:35:26,25.710
2022,7,max_verstappen,1,18,16:35:33,27.009
2022,7,albon,1,18,16:36:49,27.231
2022,7,ricciardo,1,19,16:38:22,26.056
2022,7,zhou,1,19,16:38:23,25.594
2022,7,latifi,3,19,16:38:26,26.910
2022,7,bottas,1,20,16:39:34,25.865
2022,7,sainz,1,21,16:40:05,24.666
2022,7,leclerc,2,21,16:40:08,28.034
2022,7,russell,1,21,16:40:29,25.352
2022,7,alonso,1,21,16:40:33,24.526
2022,7,ocon,1,21,16:40:50,24.875
2022,7,tsunoda,2,21,16:41:30,26.021
2022,7,perez,2,22,16:41:35,24.536
2022,7,max_verstappen,2,22,16:41:38,26.930
2022,7,norris,2,22,16:41:58,24.760
2022,7,hamilton,2,22,16:42:19,24.507
2022,7,gasly,2,22,16:42:42,28.770
2011,8,maldonado,1,10,14:22:02,21.301
2011,8,heidfeld,1,11,14:23:23,22.114
2011,8,barrichello,1,11,14:23:27,21.163
2011,8,kobayashi,1,11,14:23:29,23.492
2011,8,hamilton,1,12,14:24:49,20.340
2011,8,rosberg,1,12,14:25:02,21.054
2011,8,sutil,1,12,14:25:09,20.676
2011,8,webber,1,13,14:26:28,20.465
2011,8,vettel,1,14,14:28:11,21.006
2011,8,alonso,1,14,14:28:15,21.477
2011,8,button,1,14,14:28:31,20.997
2011,8,michael_schumacher,1,14,14:28:40,21.201
2011,8,resta,1,14,14:28:51,20.567
2011,8,buemi,1,14,14:28:54,21.321
2011,8,kovalainen,1,14,14:29:11,23.241
2011,8,karthikeyan,1,14,14:29:43,28.030
2011,8,massa,1,15,14:30:07,20.718
2011,8,petrov,1,15,14:30:49,22.104
2011,8,michael_schumacher,2,15,14:30:59,30.665
2011,8,liuzzi,1,15,14:31:23,24.459
